企業コード,出荷指示№,出荷予定日,倉庫コード,出荷店コード,店舗名,BR,品番,  カラー,サイズ,数量,ＰＢ区分,上代単価,下代単価,理由名称,配分理由区分,オペレータＣＤ,データ作成日
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,60,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,60,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,80,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,80,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,81,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150082,81,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1410150531,80,0,1,1,32000,32000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155161,20,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155161,66,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155551,20,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155551,20,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155552,30,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,0,0,1,1,19000,19000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,20,0,1,1,19000,19000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,20,0,1,1,19000,19000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,41,0,1,1,19000,19000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,46,0,1,1,19000,19000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,46,0,1,1,19000,19000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,80,0,1,1,19000,19000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155561,80,0,1,1,19000,19000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,0,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,0,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,20,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,20,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,30,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,30,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,41,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,41,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,46,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,46,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,80,0,1,1,21000,21000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155562,80,0,1,1,21000,21000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,0,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,0,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,20,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,20,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,30,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,30,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,41,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,41,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,46,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,46,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1420155563,80,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170401,0,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170401,0,0,3,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,0,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,0,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,11,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,11,0,2,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,21,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,21,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,24,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,24,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,80,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170411,80,0,1,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,0,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,0,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,11,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,11,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,21,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,21,0,1,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,24,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,24,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,80,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170412,80,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170521,0,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170521,0,0,2,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170531,80,0,1,1,25000,25000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170531,80,0,3,1,25000,25000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,0,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,0,0,2,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,10,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,10,0,2,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,40,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170561,40,0,2,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,0,0,1,1,18000,18000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,0,0,4,1,18000,18000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,21,0,1,1,18000,18000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,21,0,2,1,18000,18000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,46,0,1,1,18000,18000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,46,0,3,1,18000,18000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,80,0,1,1,18000,18000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10323,ＳＴ横浜ルミネ　　　　　　　　　　　　　　　　　　　　　　　,3,1510170671,80,0,4,1,18000,18000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10333,ＳＴ丸井Ｃ上野　　　　　　　　　　　　　　　　　　　　　　　,3,1310130761,21,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10333,ＳＴ丸井Ｃ上野　　　　　　　　　　　　　　　　　　　　　　　,3,1310130761,40,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10333,ＳＴ丸井Ｃ上野　　　　　　　　　　　　　　　　　　　　　　　,3,1410150081,10,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
10,14358,20150704,39,10333,ＳＴ丸井Ｃ上野　　　　　　　　　　　　　　　　　　　　　　　,3,1410150081,10,0,2,1,23000,23000,３０％ＯＦＦ         ,2005,SYSTEM,20150610
10,14358,20150704,39,10333,ＳＴ丸井Ｃ上野　　　　　　　　　　　　　　　　　　　　　　　,3,1410150081,20,0,1,1,23000,23000,３０％ＯＦＦ         ,1005,SYSTEM,20150610
